,tokens,text
8217,catch our late press coverage energy efficiency and solar combine for maximum saving and consumer benefit hyperlink gogreen,Catch our latest press coverage: Energy efficiency and solar combine for maximum savings and consumer benefits http://t.co/Iu20SCI4 #GoGreen
8251,usermention be name the fast grow private company in the cityname by the cityname business time last night,@Luminalt was named the #40 fastest growing private company in the Bay Area by the San Francisco Business Times last night!
8257,get ready for winter with a beautiful new roof from companyreference hyperlink hyperlink,"Get ready for winter with a beautiful new roof from PetersenDean
http://t.co/s6YKYeW1 http://t.co/4Iujkxwy"
8259,rt @farahmandich ff cleantech @nissanleaf @companyreference @blinknetwork @coulombevi @ecomagination @ green @greentechmedia,RT @farahmandich: #FF Cleantech @NissanLEAF @solarcity @blinknetwork @CoulombEVI @ecomagination @350_Green @greentechmedia
8279,in the news energy efficiency and solar combine for maximum saving and consumer benefit hyperlink fb,In the news: Energy efficiency and solar combine for maximum savings and consumer benefits http://t.co/Iu20SCI4 #fb
8280,in the news energy efficiency and solar combine for maximum saving and consumer benefit hyperlink,In the news: Energy efficiency and solar combine for maximum savings and consumer benefits http://t.co/Iu20SCI4
8315,rt @solar mateo solyndra failure shouldn t deter gov't invest in solar @companyreference @sherri pittman @washingtonpost hyperlink,RT @solar_mateo: Solyndra failure shouldnt deter gov't invest in solar @sungevity @sherri_pittman @washingtonpost http://t.co/MWoRY1XP
8321,rt @rich wong never think i would rt omag @o magazine find out how lynn jurich @companyreference be spread the sun clear the air http,"RT @rich_wong: Never thought I'd RT OMag :)  ""@O_Magazine: Find out how Lynn Jurich @SunRun is spreading the sun & clearing the air http ..."
8322,rt @o magazine find out how lynn jurich of @companyreference be spread the sunshine and clear the air hyperlink,RT @O_magazine Find out how Lynn Jurich of @SunRun is spreading the sunshine and clearing the air http://t.co/Gln5rSu1
8330,happy th birthday wow join wow child 's museum as they celebrate year in the cityname county community and hyperlink,Happy 15th Birthday WOW! Join WOW Children's Museum as they celebrate 15 years in the Boulder County Community and... http://t.co/7k52ERhL
8332,catch our late press coverage energy efficiency and solar combine for maximum saving and consumer benefit hyperlink fb,Catch our latest press coverage: Energy efficiency and solar combine for maximum savings and consumer benefits http://t.co/Iu20SCI4 #fb
8333,catch our late press coverage energy efficiency and solar combine for maximum saving and consumer benefit hyperlink,Catch our latest press coverage: Energy efficiency and solar combine for maximum savings and consumer benefits http://t.co/Iu20SCI4
8346,in the news energy efficiency and solar combine for maximum saving and consumer benefit hyperlink gogreen,In the news: Energy efficiency and solar combine for maximum savings and consumer benefits http://t.co/Iu20SCI4 #GoGreen
8347,come join planet solar for the cityname empowersbc energy upgrade statename community event tonight hyperlink,Come join Planet Solar for the Santa Barbara emPowerSBC & Energy Upgrade California Community Event tonight! http://t.co/XUWG7t06
8349,long beach solar company launch local advertising campaign hyperlink via @allvoice,Long Beach Solar Company Launches Local Advertising Campaign http://t.co/rOPGCXgP via @allvoices
8352,rt @chrisbolman @katiebayne i certainly tip my hat to @companyreference on quality of their marketing and social outreach stop slack and g,RT @ChrisBolman: @KatieBaynes I certainly tip my hat to @sungevity on quality of their marketing and social outreach.Stop slacking and g ...
8355,@companyreference bring solar to statename for a fraction of the typical upfront cost hyperlink,.@SunRun brings #solar to New York for a fraction of the typical upfront cost http://t.co/gosQKtxM
8377,at clean tech innovation conference in cityname companyreference be be recognize as a game changer,At Clean Tech Innovation conference in Oakland. Sungevity is being recognized as a Game Changer!
8378,usermention be talk about how companyreference change the solar game through awareness access and affordability,"@dannyksfun is talking about how Sungevity changed the solar game through awareness, access, and affordability."
8381,rt @solarmosaic solar mosaic be feature in aol energy as a creative way to pay for solar powered community hyperlink,RT @solarmosaic: Solar Mosaic is featured in AOL Energy as a creative way to pay for solar powered communities http://t.co/3nJHqEtx
8407,in the news energy efficiency and solar combine for maximum saving and consumer benefit hyperlink fb,In the news: Energy efficiency and solar combine for maximum savings and consumer benefits http://t.co/Iu20SCI4 #fb
8408,in the news energy efficiency and solar combine for maximum saving and consumer benefit hyperlink,In the news: Energy efficiency and solar combine for maximum savings and consumer benefits http://t.co/Iu20SCI4
8410,long beach solar solar company ameco solar launch local advertising campaign check it out hyperlink,"Long Beach #solar Solar Company, Ameco Solar Launches Local Advertising Campaign! ~ Check it out: http://t.co/RW0cEMC5"
8411,long beach solarenergy solar company ameco solar launch local advertising campaign check it out hyperlink,"Long Beach #solarenergy Solar Company, Ameco Solar Launches Local Advertising Campaign! ~ Check it out: http://t.co/RW0cEMC5"
8417,rt @solaroutreach solar leasing come to statename from @companyreference hyperlink,"RT @SolarOutreach #Solar Leasing Comes to New York, from @SunRun http://t.co/dDHZrKfW"
8439,in the news energy efficiency and solar combine for maximum saving and consumer benefit hyperlink gogreen,In the news: Energy efficiency and solar combine for maximum savings and consumer benefits http://t.co/Iu20SCI4 #GoGreen
8460,i like a @youtube video hyperlink save green with companyreference datereference,I liked a @YouTube video http://t.co/cHKE0BQc Saving Green with PetersenDean - October 30
8461,industry say propose solar tax make riverside county less competitive hyperlink cityname,Industry Says Proposed Solar Tax Makes Riverside County Less Competitive http://t.co/AtoHoUdI #li
8464,i upload a @youtube video hyperlink save green with companyreference datereference,I uploaded a @YouTube video http://t.co/cHKE0BQc Saving Green with PetersenDean - October 30
8467,usermention be out at the charles schwab cup at harding park today come stop by and grab a free tote bag,@Luminalt is out at the Charles Schwab Cup at Harding Park today. Come stop by and grab a free tote bag!
8473,we can not blame mark for have a good sense of style rt @reboken @mruff nice hat well play @companyreference,We can't blame Mark for having a good sense of style :-) RT @Reboken: @Mruff221 nice hat. Well played.  @sungevity
8478,rt @solarmosaic the sierra club talk about solar mosaic 's innovative community solar financing strategy hyperlink,RT @solarmosaic: The Sierra Club talks about Solar Mosaic's innovative community solar financing strategy... http://t.co/4oInvPps
8517,usermention would love to hear about your experience rt i be get solar install at home this week w @companyreference,@iabowles Would love to hear about your experience! RT I'm getting solar install at home this week w @SunRun.
8522,rt @communitysolar australia pass carbon tax australia pass carbon tax legislation today the landmark law pass hyperlink,"RT @communitysolar: Australia Passes Carbon Tax!: Australia passed carbon tax legislation today! The landmark law, passed ... http://t.c ..."
8525,business page be here add @companyreference on google and keep solar on the up and up hyperlink,Business pages are here! Add @SunRun on Google+ and keep solar on the up and up! http://t.co/mrWqaxRI
8541,rt @accel partner solar solution company @companyreference expand to statename hyperlink,RT @Accel_Partners Solar solutions company @SunRun expands to New York http://t.co/CRZsfRO9
8552,join us this datereference at the carlsbad city library for our community solar program seminar hyperlink,Join us this Saturday at the Carlsbad City Library for our COMMUNITY SOLAR PROGRAM SEMINAR! http://t.co/rDTzusfL
8561,thanks for lead solar change rt @solarmosaic thanks @companyreference for the great post on occupyrooftops hyperlink,Thanks for leading solar change! RT @solarmosaic: Thanks @sungevity for the great post on #OccupyRooftops http://t.co/iMbt2zyJ!
8566,rt @billygrenham @mettaworldpeace and @devinebank workin an ice cream truck @companyreference promotion i be thar hyperlink,RT @BillyGrenham: @MettaWorldPeace AND @DevinEbanks3 workin an ice cream truck 4 @Sungevity promotion?? I.Am.Thar http://t.co/1MI6NOBy # ...
8573,press conf at companyreference today to announce statename hit milestone gw of solar power instal to date hyperlink,Press Conf at Sungevity today to announce CA hits milestone: 1 GW of solar power installed to date http://t.co/bQ7ANare
